1=p	2=qi.1	3=qi.2	4=qi.3	5=qi.4	6=qi.5	7=qi.6	8=qi.7	9=qi.8	10=theta	11=c	12=s	13=q
0.280249	0.290219	0.276372	0.300553	0.292782	0.285529	0.283446	0.280974	0.286113	1.0232	5281.38	0.0683241	0.284899
0.288113	0.290203	0.276889	0.283102	0.295489	0.289538	0.291526	0.285485	0.284098	0.992343	3110.93	0.211525	0.286539
0.276627	0.288346	0.275229	0.292948	0.287607	0.274765	0.280637	0.271364	0.277799	1.02259	2047.43	0.0540227	0.281118
0.28865	0.303897	0.252068	0.299231	0.296555	0.287062	0.310119	0.275255	0.288034	0.994503	678.949	0.0103526	0.28752
0.274142	0.286714	0.277073	0.298911	0.290135	0.274546	0.288853	0.27628	0.28204	1.05914	1785.28	0.462306	0.285724
0.285981	0.296316	0.256656	0.290634	0.295574	0.28656	0.296961	0.266006	0.282455	0.97312	431.797	0.0152255	0.280449
0.276641	0.294879	0.280777	0.302145	0.290292	0.278377	0.297722	0.287324	0.288557	1.07244	1101.81	0.578424	0.290851
0.28372	0.28525	0.271868	0.291062	0.28983	0.281089	0.275168	0.275499	0.283708	0.982935	1158.09	0.0326066	0.280235
0.278378	0.282076	0.261931	0.285021	0.28173	0.275481	0.29189	0.282866	0.284476	1.02389	5220.3	0.0172848	0.283147
0.283772	0.303207	0.258182	0.306516	0.310269	0.284351	0.294878	0.267577	0.288462	1.00031	1152.77	0.115543	0.283836
0.285446	0.30542	0.263657	0.303934	0.312053	0.283076	0.298565	0.259641	0.288407	1.0296	520.725	0.0594164	0.291432
0.281829	0.311053	0.26091	0.312826	0.30383	0.289618	0.299594	0.260147	0.294751	1.02071	766.949	0.0285422	0.285996
0.282153	0.287998	0.271855	0.295499	0.284463	0.285512	0.280544	0.260755	0.27478	1.03059	1531.58	0.0294417	0.288296
0.28343	0.305057	0.263924	0.29624	0.287819	0.261932	0.311337	0.271245	0.281948	1.00054	702.927	0.110246	0.283541
0.279937	0.301682	0.26343	0.291433	0.280833	0.261872	0.316097	0.268304	0.286886	1.05243	1051.19	0.0386401	0.290352
0.275453	0.296238	0.269789	0.294174	0.285832	0.266724	0.316076	0.266873	0.286681	1.07462	1027.45	0.053023	0.290046
0.272924	0.292984	0.254304	0.302843	0.295124	0.27491	0.305314	0.27344	0.288945	1.06129	879.661	0.61784	0.284886
0.283024	0.292052	0.266195	0.300514	0.291941	0.297716	0.297526	0.28148	0.279142	1.03703	1147.93	0.151316	0.290461
0.284775	0.296359	0.280642	0.299786	0.294653	0.280679	0.294269	0.276019	0.280872	1.02761	2249.53	0.179439	0.290355
0.281658	0.278207	0.267464	0.28764	0.283928	0.281462	0.300578	0.289154	0.287649	1.00609	3449.65	0.0152378	0.282889
0.284069	0.275616	0.266076	0.286563	0.283991	0.278088	0.298263	0.283521	0.282885	1.0127	3618.37	0.0103226	0.286643
0.287619	0.310451	0.267924	0.3051	0.299937	0.280209	0.286658	0.270716	0.289389	1.01436	1231.97	0.459662	0.290549
0.27651	0.287609	0.251516	0.308608	0.286236	0.268132	0.29657	0.272158	0.278288	1.01019	324.319	0.00864106	0.278544
0.289343	0.303776	0.267921	0.296865	0.301426	0.28562	0.301067	0.274591	0.288285	1.00083	1910.79	0.488492	0.289513
0.276063	0.280153	0.268911	0.292925	0.291611	0.275543	0.285968	0.274271	0.271603	1.00354	4682.78	0.00451539	0.276769
0.276063	0.280153	0.268911	0.292925	0.291611	0.275543	0.285968	0.274271	0.271603	1.00354	4682.78	0.00451539	0.276769
0.276063	0.280153	0.268911	0.292925	0.291611	0.275543	0.285968	0.274271	0.271603	1.00354	4682.78	0.00451539	0.276769
0.281998	0.273542	0.272697	0.28907	0.280276	0.265821	0.289328	0.272539	0.274208	0.993499	3503.58	0.0173846	0.280679
0.280793	0.283216	0.28124	0.283105	0.283323	0.273716	0.287524	0.275348	0.276482	0.992141	3739.47	0.00763187	0.279202
0.280793	0.283216	0.28124	0.283105	0.283323	0.273716	0.287524	0.275348	0.276482	0.992141	3739.47	0.00763187	0.279202
0.280793	0.283216	0.28124	0.283105	0.283323	0.273716	0.287524	0.275348	0.276482	0.992141	3739.47	0.00763187	0.279202
0.281078	0.298876	0.260074	0.282344	0.282183	0.27717	0.290629	0.270711	0.280982	0.999676	2488.79	0.0268652	0.281013
0.284573	0.276344	0.281469	0.293518	0.289322	0.280796	0.285621	0.284753	0.285018	1.00091	5960.44	0.399009	0.284758
0.285351	0.285826	0.279285	0.290746	0.288595	0.289838	0.293819	0.283433	0.281361	0.994567	4264.01	0.475728	0.284241
0.282693	0.286943	0.256593	0.291732	0.278401	0.263398	0.272678	0.264628	0.280767	0.960284	1532.71	0.0342222	0.274548
0.283058	0.272151	0.269472	0.28695	0.285031	0.277347	0.286634	0.272856	0.26819	0.97481	4748.75	0.0731809	0.27791
0.278268	0.295835	0.268665	0.281761	0.279205	0.274689	0.281227	0.276813	0.288859	1.01307	3468.05	0.091321	0.280883
0.287451	0.287069	0.263649	0.29967	0.291594	0.284739	0.290215	0.276924	0.284224	0.985701	1348.86	0.0195093	0.28451
0.277125	0.28263	0.273527	0.290731	0.284675	0.288433	0.290035	0.288355	0.280227	1.03907	5869.89	0.285299	0.284867
0.279372	0.281534	0.282491	0.291224	0.295266	0.286102	0.292921	0.286818	0.278019	1.03855	6275.44	0.170681	0.287051
0.278575	0.288648	0.262785	0.288542	0.2799	0.291379	0.29191	0.268093	0.285476	0.999987	1642.81	0.0132727	0.278572
0.283313	0.304764	0.253527	0.296809	0.299472	0.288984	0.292003	0.292541	0.282994	0.997617	1027.44	0.198732	0.282829
0.286274	0.284742	0.261039	0.310616	0.277574	0.270948	0.305429	0.275352	0.301747	1.00592	695.145	0.272964	0.287482
0.276598	0.299602	0.261192	0.290504	0.304213	0.286286	0.285208	0.267348	0.279823	1.00377	1336.5	0.00747157	0.277351
0.281892	0.28483	0.267377	0.308307	0.289166	0.28192	0.31649	0.285637	0.290904	1.0106	1194.19	0.323589	0.284033
0.273997	0.302749	0.276705	0.289044	0.297675	0.28441	0.281511	0.274549	0.286916	1.05892	1530.45	0.061275	0.285532
0.281073	0.284813	0.267715	0.302327	0.281386	0.275811	0.304046	0.277334	0.284626	0.981226	1127.58	0.193743	0.277259
0.281037	0.30093	0.264807	0.289537	0.298515	0.281248	0.279218	0.272171	0.279896	0.977546	1590.6	0.0519774	0.276472
0.283365	0.278363	0.261806	0.295401	0.273102	0.272904	0.297763	0.265613	0.273633	0.966823	1652.41	0.0507422	0.276563
0.284566	0.299801	0.260249	0.307156	0.313913	0.291314	0.295598	0.276862	0.292781	0.983904	529.85	0.07972	0.281274
0.284911	0.311176	0.257871	0.288887	0.310063	0.286702	0.289734	0.277292	0.289139	1.00655	683.203	0.144676	0.286242
0.276585	0.290481	0.26216	0.312227	0.285272	0.268515	0.318507	0.269595	0.268652	1.05078	854.239	0.0936513	0.286606
0.282137	0.302451	0.267092	0.284558	0.301346	0.292467	0.280258	0.274992	0.299532	1.02396	2861.27	0.396555	0.286957
0.279644	0.282475	0.266401	0.307771	0.287221	0.278988	0.2947	0.295256	0.29015	1.0505	1238.95	0.208936	0.289675
0.280669	0.303663	0.267524	0.295839	0.300477	0.282128	0.304423	0.262512	0.282565	1.03838	1856.31	0.119724	0.288335
0.283102	0.29411	0.26946	0.298912	0.29611	0.292372	0.294767	0.263766	0.279858	1.0289	1020.58	0.238759	0.28892
0.285373	0.283548	0.263868	0.300101	0.290919	0.280295	0.295927	0.277083	0.297743	0.994077	2322.98	0.0149653	0.284163
0.280035	0.293292	0.259221	0.290791	0.287156	0.277299	0.286158	0.285467	0.27761	1.00258	2054.06	0.0312062	0.280554
0.279142	0.290118	0.272133	0.291294	0.281294	0.275353	0.287442	0.284449	0.286552	1.0322	2961.21	0.0429505	0.285563
0.279572	0.288272	0.265934	0.288339	0.29588	0.289618	0.288237	0.278662	0.281922	1.01552	4956.28	0.433653	0.282684
0.281148	0.288239	0.281563	0.288608	0.278524	0.27495	0.293699	0.284017	0.291847	1.02868	1247.1	0.0741121	0.286897
0.282433	0.286069	0.267938	0.291537	0.302998	0.276983	0.289464	0.276446	0.292111	1.00284	2653.52	0.0428347	0.283008
0.283377	0.280649	0.265995	0.28401	0.307213	0.280817	0.288699	0.278797	0.299273	1.0075	2344.02	0.0389894	0.284896
0.278724	0.309526	0.276531	0.301981	0.281314	0.286329	0.307737	0.271898	0.282794	1.046	1227.61	0.152196	0.287854
0.277884	0.301186	0.256872	0.292526	0.311849	0.271733	0.300485	0.26382	0.290817	1.07544	566.491	0.576837	0.292711
0.280621	0.310983	0.264663	0.320515	0.308695	0.280354	0.30086	0.263269	0.290487	1.04261	365.574	0.392688	0.289122
0.283946	0.29207	0.27638	0.298038	0.27843	0.272698	0.28226	0.281874	0.288013	1.00183	6469.52	0.0190409	0.284318
0.282522	0.280427	0.278906	0.281826	0.28949	0.291157	0.298092	0.28414	0.282825	1.00298	3616.85	0.00492863	0.283125
0.28449	0.280251	0.273285	0.287852	0.293059	0.281611	0.301899	0.283157	0.278452	1.00607	3733.77	0.0111222	0.285724
0.284172	0.28122	0.279622	0.287714	0.293554	0.281125	0.297254	0.286654	0.277375	0.988243	3524.42	0.01314	0.281772
0.286143	0.295151	0.281952	0.276506	0.292261	0.287147	0.290621	0.279202	0.282606	1.01101	4629.27	0.00495027	0.288384
0.286143	0.295151	0.281952	0.276506	0.292261	0.287147	0.290621	0.279202	0.282606	1.01101	4629.27	0.00495027	0.288384
0.286143	0.295151	0.281952	0.276506	0.292261	0.287147	0.290621	0.279202	0.282606	1.01101	4629.27	0.00495027	0.288384
0.286143	0.295151	0.281952	0.276506	0.292261	0.287147	0.290621	0.279202	0.282606	1.01101	4629.27	0.00495027	0.288384
0.286143	0.295151	0.281952	0.276506	0.292261	0.287147	0.290621	0.279202	0.282606	1.01101	4629.27	0.00495027	0.288384
0.286143	0.295151	0.281952	0.276506	0.292261	0.287147	0.290621	0.279202	0.282606	1.01101	4629.27	0.00495027	0.288384
0.286143	0.295151	0.281952	0.276506	0.292261	0.287147	0.290621	0.279202	0.282606	1.01101	4629.27	0.00495027	0.288384
0.285754	0.290405	0.281953	0.27844	0.289604	0.288114	0.288299	0.276701	0.278295	0.999777	5128.96	0.003674	0.285709
0.285996	0.293122	0.280982	0.281396	0.291273	0.287021	0.294579	0.275836	0.279282	0.997388	4942.92	0.00352203	0.285462
0.285996	0.293122	0.280982	0.281396	0.291273	0.287021	0.294579	0.275836	0.279282	0.997388	4942.92	0.00352203	0.285462
0.285884	0.291723	0.278432	0.282931	0.290946	0.278062	0.294313	0.275239	0.281148	0.997453	4818.71	0.00483834	0.285363
0.285884	0.291723	0.278432	0.282931	0.290946	0.278062	0.294313	0.275239	0.281148	0.997453	4818.71	0.00483834	0.285363
0.281579	0.286542	0.265209	0.302153	0.283659	0.284119	0.289768	0.288965	0.285845	1.03244	1741.18	0.137099	0.288082
0.283775	0.293057	0.258171	0.296704	0.293115	0.276208	0.299045	0.28632	0.290829	0.986582	1120.82	0.0297854	0.281037
0.280422	0.312721	0.257855	0.301208	0.298405	0.279779	0.29671	0.28041	0.297159	1.06103	991.604	0.0479961	0.292529
0.282271	0.278505	0.278653	0.288321	0.283834	0.280387	0.293828	0.273511	0.274506	0.988602	6128.03	0.26899	0.279955
0.284604	0.298831	0.267307	0.288983	0.289983	0.280742	0.281398	0.285333	0.290798	0.982962	2336.85	0.0915908	0.281118
0.276666	0.291764	0.273031	0.30266	0.299255	0.282713	0.313239	0.27309	0.280873	1.05037	728.764	0.140779	0.286607
0.285043	0.277769	0.278336	0.288974	0.280859	0.282066	0.289057	0.276576	0.279467	0.99837	3008.83	0.00887792	0.28471
0.280977	0.299235	0.268889	0.292396	0.293697	0.281459	0.289747	0.285309	0.287894	1.03256	5166.74	0.04792	0.287495
0.281206	0.288341	0.272631	0.291023	0.300219	0.280879	0.294698	0.28383	0.285668	1.02085	3374.31	0.0464735	0.285396
0.285623	0.294852	0.281874	0.310855	0.288045	0.293494	0.293458	0.271338	0.293037	1.01387	1761.49	0.0293878	0.288443
0.281968	0.297163	0.25146	0.292999	0.297016	0.271317	0.296133	0.29107	0.287878	0.996529	1321.93	0.274666	0.281265
0.283928	0.301409	0.25243	0.293116	0.295245	0.275272	0.295825	0.290101	0.288303	1.00431	1170.83	0.377482	0.284802
0.282298	0.29109	0.281406	0.294118	0.298201	0.280093	0.295057	0.267175	0.287401	1.02457	1913.75	0.0283468	0.287242
0.279089	0.294348	0.267516	0.300611	0.287983	0.284495	0.291499	0.280583	0.274258	1.01593	2186.71	0.133518	0.28228
0.283334	0.294833	0.262291	0.294044	0.301327	0.28148	0.296259	0.283049	0.295612	0.981222	1107.68	0.0609609	0.279501
0.287782	0.287085	0.266164	0.298934	0.307178	0.278837	0.293877	0.274834	0.289425	1.01496	974.537	0.0129732	0.290836
0.280017	0.290461	0.271928	0.284565	0.274233	0.283409	0.289273	0.280952	0.278795	1.03163	2232.54	0.101333	0.286337
0.27981	0.283333	0.26365	0.298533	0.292365	0.27976	0.286885	0.27385	0.28757	1.03634	2733.13	0.0378597	0.28706
0.287478	0.298142	0.254304	0.301715	0.294243	0.277957	0.315406	0.272463	0.274971	0.9888	578.807	0.217276	0.285176
0.278157	0.292483	0.274069	0.298351	0.291254	0.283605	0.279495	0.2792	0.294119	1.03046	2715.8	0.0210615	0.284222
0.2843	0.307745	0.256172	0.290922	0.288009	0.280621	0.308312	0.270291	0.280622	1.00755	1020.72	0.0368098	0.285833
0.282578	0.303998	0.25538	0.290398	0.288285	0.28447	0.311245	0.269184	0.278456	0.994026	527.51	0.0237337	0.281365
0.284674	0.304156	0.250379	0.294781	0.290273	0.280015	0.306968	0.267284	0.280558	1.00712	504.566	0.0111258	0.286121
0.284426	0.280371	0.252549	0.301281	0.304091	0.283902	0.308925	0.268538	0.286174	1.0123	775.373	0.0341239	0.28692
0.283117	0.27775	0.262893	0.29297	0.30369	0.284964	0.305766	0.264736	0.287972	0.994705	652.95	0.0641714	0.282041
0.279211	0.313385	0.247202	0.321241	0.305554	0.265709	0.293239	0.275889	0.275207	1.02613	454.358	0.0835362	0.284431
0.288365	0.298082	0.27001	0.290613	0.301068	0.289211	0.279971	0.279344	0.278117	0.99542	4456.76	0.351071	0.287424
0.279838	0.297069	0.274314	0.300183	0.290953	0.281066	0.29101	0.27284	0.278455	1.00405	641.737	0.0452113	0.280653
0.283774	0.290338	0.270814	0.305676	0.288014	0.283998	0.281133	0.276706	0.283259	1.02557	1285.35	0.0771547	0.288933
0.285364	0.290299	0.267827	0.280024	0.288219	0.272827	0.302725	0.275072	0.283608	1.00162	1973.33	0.21916	0.285695
0.287562	0.29375	0.264378	0.280155	0.285454	0.272652	0.296146	0.274014	0.281515	1.00666	1519.16	0.18888	0.288923
0.285757	0.288125	0.265161	0.295317	0.301678	0.282231	0.297251	0.298453	0.28803	0.936785	972.353	0.287917	0.272617
0.286348	0.283371	0.261933	0.291168	0.300347	0.275856	0.299361	0.284225	0.286982	0.971967	834.892	0.0600726	0.280573
0.28034	0.301685	0.262599	0.304615	0.289718	0.279185	0.292094	0.269098	0.282534	0.989619	2254.39	0.0102657	0.278239
0.281894	0.305773	0.267422	0.295721	0.298811	0.268295	0.304991	0.287977	0.285184	1.05231	578.613	0.0888658	0.292329
0.274209	0.289138	0.268635	0.300593	0.291612	0.274505	0.283943	0.281536	0.277058	1.05169	2281.99	0.496757	0.284353
0.282117	0.281262	0.264365	0.302059	0.295481	0.273162	0.294367	0.279652	0.284193	1.00626	1004.14	0.368491	0.283382
0.28141	0.287184	0.265741	0.282984	0.299338	0.272795	0.289317	0.287349	0.287271	1.01903	2131.51	0.0836245	0.285238
0.278748	0.298235	0.280191	0.30852	0.285437	0.294125	0.299842	0.275035	0.287381	1.07528	2283.65	0.207756	0.293572
0.282968	0.296332	0.251166	0.295122	0.309814	0.268114	0.299269	0.281027	0.288506	1.05701	572.501	0.0744356	0.294351
0.277277	0.299837	0.279247	0.299091	0.305683	0.269495	0.30646	0.278044	0.305328	1.06666	1001.76	0.0512721	0.290393
0.28104	0.298546	0.25834	0.304339	0.282298	0.269209	0.301887	0.2626	0.285687	1.03542	637.427	0.235435	0.288126
0.280713	0.300588	0.268812	0.30675	0.271387	0.264459	0.30281	0.281175	0.294218	1.07524	333.605	0.0403661	0.295592
0.274756	0.309021	0.270643	0.295229	0.283661	0.257662	0.282504	0.277567	0.281997	1.04716	859.936	0.366334	0.284033
0.279157	0.300412	0.263052	0.295683	0.306221	0.26568	0.292513	0.285442	0.277457	1.01727	1862.13	0.0735801	0.282615
0.287488	0.290795	0.263202	0.30038	0.275104	0.291739	0.297127	0.263619	0.296851	1.00844	1029.62	0.0296487	0.289212
0.280413	0.301981	0.262058	0.296014	0.307503	0.256961	0.298685	0.288329	0.271308	1.05738	740.869	0.291716	0.291807
0.282276	0.290488	0.269613	0.309666	0.288398	0.3099	0.303124	0.263894	0.310679	1.03414	261.667	0.0549881	0.289127
0.278495	0.298512	0.276071	0.31368	0.275392	0.291462	0.302544	0.265069	0.293693	1.01713	948.025	0.105426	0.281921
0.2819	0.289914	0.243413	0.287465	0.299863	0.268363	0.297536	0.258866	0.272324	1.0121	593.061	0.0758032	0.284342
0.277193	0.295718	0.276619	0.305684	0.307491	0.282625	0.295272	0.259119	0.286606	0.991375	663.753	0.0127786	0.275461
0.283861	0.297045	0.258121	0.288446	0.29252	0.274032	0.311142	0.291489	0.282705	0.994583	733.499	1.08615	0.282758
0.277159	0.301961	0.263363	0.286715	0.289765	0.286301	0.299572	0.28517	0.28064	0.99025	402.417	0.197106	0.2752
0.284797	0.28941	0.260293	0.321251	0.281545	0.26586	0.303284	0.269193	0.281387	0.997215	203.163	0.00678454	0.28423
0.281058	0.287269	0.263385	0.309619	0.281693	0.281619	0.298608	0.284984	0.286935	1.01008	2324.64	0.0245705	0.28309
0.280918	0.288326	0.267546	0.299471	0.269682	0.279389	0.295602	0.277434	0.292614	1.00401	1597.62	0.00608683	0.281728
0.284406	0.292349	0.262977	0.29484	0.308844	0.269657	0.293505	0.277739	0.277775	0.990696	1368.08	0.166326	0.282508
0.278255	0.294303	0.264751	0.297767	0.273492	0.290162	0.297483	0.271268	0.287859	1.0102	1150.43	0.0149545	0.280296
0.278518	0.296797	0.263116	0.299938	0.273705	0.290255	0.298574	0.265659	0.286147	1.01523	2022.86	0.0281872	0.281564
0.281287	0.302526	0.256668	0.299939	0.313904	0.26009	0.29752	0.284469	0.275311	1.03032	568.953	0.348584	0.287365
0.27676	0.288375	0.279453	0.299413	0.279352	0.296087	0.29331	0.272427	0.286141	1.07141	3137.22	0.0820726	0.290776
0.283226	0.304726	0.252502	0.297421	0.311216	0.265862	0.304525	0.28217	0.280006	1.03102	697.894	0.241266	0.289468
0.283571	0.287743	0.268049	0.277366	0.29747	0.281203	0.284856	0.284722	0.284091	1.00104	2864.62	0.0153655	0.283783
0.276625	0.291583	0.265548	0.297685	0.27856	0.275138	0.30211	0.272734	0.290023	1.02817	1315.4	0.417674	0.282217
0.284571	0.296618	0.267794	0.305346	0.299907	0.281315	0.291075	0.282435	0.282037	1.00045	1000.97	0.00434435	0.284664
0.284571	0.296618	0.267794	0.305346	0.299907	0.281315	0.291075	0.282435	0.282037	1.00045	1000.97	0.00434435	0.284664
0.283294	0.298935	0.264552	0.28948	0.297404	0.279593	0.298516	0.277677	0.277596	1.00242	1023.58	0.00824669	0.283786
0.284126	0.303539	0.264416	0.29452	0.300838	0.277775	0.294252	0.276263	0.27302	0.989357	962.196	0.0218497	0.281955
0.283285	0.301574	0.264373	0.292925	0.310221	0.284194	0.286126	0.281796	0.266904	0.99533	818.215	0.0352258	0.282335
